,text,label
2484,"@United come on, reopen 1285 at ORD and clear your growing DC backlog",4
2486,@united I'm strongly considering taking my business elsewhere. #UnitedAirlines,4
2495,@united what incentive do I have to give you another chance?,4
2496,@united my dad booked through orbitz and due to weather he can't make it to the airport. Can you help him?,4
2497,@united Finally I get the right response. United must check this issue. UA 1514 EWR to PUJ on Friday 02/20/15.,4
2502,@united you get a 2nd chance today as I fly to A'dam. Let's see if you can redeem yourself after that last horrendous trip to the states.,4
2503,@united Very impressed so far. An app that's worth a damn and sms updates on my flight.,4
2504,@united any last minute flight deals for your cute little #frequentflyer ??? :)))) my Friday flight was Cancelled Flightled!!,4
2507,"@united diverged to Burlington, Vermont. This sucks.",4
2513,@united My flight was Cancelled Flighted and I'm needing some help reFlight Booking Problems.,4
2517,"@united thank you.
It's my daughters 13th bd party w/proj. weather cond, it doesn't look promising.
Please assist with earlier flts to Cmh?",4
2522,@united 15.99 for wireless?  Was 6.99 epic #fail . #greedy #piggy you are the worst!,4
2531,@united will the kudos to capt. Herman be relayed to his chief pilot or should I be emailing someone?,4
2548,@united is ridiculous! UA6 delayed for 3.5 hours and counting. Should have booked with a diff airline that takes it seriously #unitedsucks,4
2567,@united on a flight to New York! Love the quality planes on United!! #WTF #crappy #aviation #NewYork http://t.co/zv6CfPoHl5,4
2584,@united I had planned to book additional flights tonight but after 1 1/2 hrs working on one trip I'm worn out! #EnoughIsEnough,4
2601,"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?",4
2613,"@united to Late Flight now, but in future flights, train staff better to handle emergency situations, and ground staff in Customer Service",4
2617,@united Thank you! Have a nice evening.,4
2630,"@united not even mentioning how rude the customer service was to us. As a business owner, I'd be mortified if my employees acted as yours",4
2633,@United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!,4
2639,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,4
2651,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",4
2653,@united how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/VO61LME5ja,4
2659,@united I miss the Continental days.,4
2669,"@united I have such a love hate relationship with you. Some days you're good, the others you are so terribly awful its saddening",4
2672,"@united passengers seated, crew ready #WheresThePilot? Flt1088 from ORD. Hope he isn't at the bar.",4
2684,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos.",4
2685,@united I'm Cancelled Flighting my #mileageplus card and I will NEVER do business with you again. You clearly don't care about your customers.,4
2688,@united Yes and that is appreciated but misinformation damages credibility.  You may want to have someone observe in Newark #fwiw,4
2690,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot.",4
2697,@united go bankrupt again and transfer all of your assets to $LUV. That would be great.,4
2727,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),4
2735,@united any chance you'll ever do CPUs on your JFK-LAX like @AmericanAir?,4
2739,@united I didn't get a message from you. I'll resend numbers.,4
2745,@united Gate Agent Alavera is amazing,4
2750,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,4
2752,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE",4
2756,@united already Flight Booking Problems next week's trip on @AmericanAir  thanks for making the choice so easy #disunited #unfriendlyskies #servicefail,4
2760,"@united just like clockwork, Friday afternoon flights from LAS to DEN running Late Flight. Why does this seem to happen so consistently #KeepIt100",4
2761,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable,4
2765,"@united incompetent/rude service today. Missed my connecting flight, then the customer service desk was terrible to me. Really upset w untd.",4
2784,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,4
2796,@united you are making me miss big snow in Montana. Not cool.,4
2805,@united we can't all be american airlines I suppose... http://t.co/0EWj7oKlji,4
2807,"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv",4
2810,"@united blood services, make your appt. today! 18009174929 http://t.co/6UXwPaduGS",4
2812,"@united Not waiving change fees with the snow storm coming tomorrow? IAD is under Winter Storm warning tomorrow already, what's up?",4
2839,"@united yes it is partly used, the del-ewr is used, the return flight was Cancelled Flightled due to technical glitch in operations",4
2846,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",4
2847,"@united If a business decision is made that inconveniences and possibly causes lost customers, is it a good business decision? #Cranky",4
2860,@united Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,4
2861,"@united No. SATO rebooked me. Just upset that my travel office had to fix this, and you couldn't.",4
2862,@united kind of unnerving to watch the guy deicing your plane text on his phone the whole time http://t.co/QdXfT9qqT9,4
2901,@united Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?,4
2907,@united @JedediahBila KP I am not traveling - we trying to cheer up Ms. Bila.,4
2914,@united of course not. The inflight crew was great!,4
2915,"@united well played, ^LO.",4
2916,@united The pilot of UA475 just landed this plane like he was gently placing us into a pile of whipped cream. Smoothest landing ever.,4
2932,@united flight 1219. My frustration boiled over after dealing with attendant. Her attitude was ridiculous.,4
2936,"@united so going forward, I shouldn't be Flight Booking Problems Star Alliance flights through the United App?",4
2947,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers",4
2949,@united 129 thousand fans of @JedediahBila are asking you to give her your utmost effort to get her a safe flight with her baggage soon!,4
2960,@united I have no way to contact her while she is in flight. This does not work for me. Her father is about to pass and is heading to Denver,4
2961,"@united we are on two more flights today, let's hope the kit does not get the same treatment!! http://t.co/Pd3nbAAkxH",4
2963,@united - please help regarding PNR A3ZZ0F. Why am I now waitlisted for a flight?,4
2998,@united past,4
3011,@united gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS,4
3018,@united my flight Cancelled Flightled new flight 5012 hopefully will not.,4
3019,@united #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.,4
3031,@united or you'll Cancelled Flight my flight like you just did,4
3032,@united screwing me over twice in one month. Learned my lesson. We are through.,4
3037,"@united yes. Houston Int'l, Bush.",4
3039,"@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",4
3044,"@united instead of making  seats smaller/thinner so u can jam more people on a flight,u should concentrate on maint &amp; happy customers",4
3048,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,4
3052,@united worst airline ever. Thanks for the slew of rude agents and staff making my delayed flights even worse.,4
3059,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 👠🇬🇧👠🇬🇧👠🇬🇧,4
3075,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",4
3076,@united your airline is the biggest joke of an operation in the world.,4
3078,@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,4
3079,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!",4
3091,@united they have access to the dial that makes it faster do they?,4
3094,"@united 1hr delay at the start, huge queues at security, no representative to meet us, rude staff at baggage reclaim  #inefficient",4
