,text
112,"['united', 'honestly', 'tell', 'you', 'know', 'originally', 'going', 'brought', 'concourse', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'speak', 'talk', 'talk', 'message', 'network', 'class', 'class']"
113,"['united', 'cdglas', '42', 'hour', 'luggage', 'sfo', 'ive', 'wearing', 'clothes', '42', 'hour', 'thank', 'you', 'flythefriendlyskies', 'clothing', 'apparel', 'baggage', 'bag', 'bag', 'bag', 'baggage', 'table', 'table', 'telephone', 'floor', 'web', 'reservation']"
114,"['united', 'record', 'denver', 'concourse', 'prior', 'gettin', 'shuttle', 'want', 'confirm', 'location', 'message', 'communication', 'aid', 'support', 'network', 'class', 'class', 'web', 'error', 'reply', 'support', 'service', 'service']"
115,"['united', 'needed', 'steamboat', 'meeting', '3pm', 'took', 'shuttle', 'united', 'customer', 'service', 'people', 'said', 'bag', 'would', 'customer', 'aid', 'bag', 'bag', 'error', 'communication', 'web', 'baggage', 'telephone', 'clothing', 'service', 'support', 'support']"
116,"['united', 'no', 'still', 'heard', 'anything', 'anyone', 'united', 'erieairport', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'service', 'shout', 'call', 'help', 'visit', 'call', 'answer']"
117,"['united', 'waited', '40', 'min', 'bag', '45', 'min', 'flight', 'nomorecheckedbags', 'communication', 'booking', 'aid', 'support', 'reply', 'error', 'baggage', 'telephone', 'bag', 'message', 'bag', 'bag', 'call']"
118,"['united', 'yes', 'amp', 'theyre', 'unsure', 'would', 'comethis', 'never', 'happened', 'airline', 'first', 'time', 'united', 'disappointed', 'error', 'communication', 'staff', 'message', 'network', 'class', 'class', 'aid', 'support', 'reply', 'lost', 'address', 'online']"
119,"['united', 'want', 'bag', 'flight', '1142', 'now', 'baggage', 'telephone', 'bag', 'bag', 'communication', 'clothing', 'web', 'booking', 'table', 'table', 'baggage', 'aid', 'support']"
120,"['united', 'lost', 'bag', 'flight', 'chi', 'eri', 'landed', '15', 'hr', 'agoyet', 'still', 'zero', 'update', 'unitedairlinessux', 'message', 'communication', 'answer', 'solution', 'password', 'error', 'network', 'class', 'class', 'bag', 'cry', 'aid', 'support']"
121,"['united', 'bag', 'state', 'travel', 'airport', 'fly', 'other', 'look', 'like', 'itll', 'never', 'show', 'clothing', 'apparel', 'bag', 'bag', 'baggage', 'telephone', 'floor', 'web', 'table', 'table', 'baggage', 'worldwideweb', 'call']"
122,"['united', 'weve', 'waiting', 'hour', 'luggage', 'give', 'baggage', 'bag', 'bag', 'bag', 'web', 'clothing', 'baggage', 'table', 'table', 'telephone', 'apparel', 'floor', 'message']"
123,"['united', 'line', 'baggage', 'system', 'complete', 'rubbish', 'bag', 'missing', '2', 'day', 'meaningful', 'information', 'web', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'customer', 'bag']"
124,"['united', 'baggage', 'tracking', 'system', 'worthless', 'tell', 'nothing', 'bag', 'is', 'much', 'le', 'plan', 'get', 'clothing', 'bag', 'bag', 'web', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'worldwideweb', 'call']"
125,"['united', 'thank', 'letting', 'downmy', 'luggage', 'still', 'denver', 'im', 'phl', 'neveragain', 'flyingwithus', 'disappointed', 'lostacustomer', 'baggage', 'bag', 'bag', 'bag', 'reservation', 'web', 'clothing', 'seat', 'baggage', 'table', 'table', 'telephone', 'apparel']"
126,"['united', 'left', 'bag', 'houston', 'last', 'night', 'freezing', 'cold', 'memphis', 'idea', 'see', 'it', 'tomorrow', 'web', 'message', 'clothing', 'reservation', 'bag', 'bag', 'baggage', 'telephone', 'cry', 'class', 'customer', 'apparel', 'floor']"
127,"['united', 'american', 'never', 'bag', 'apparently', 'united', 'never', 'switched', 'over', 'go', 'back', 'united', 'baggage', 'service', 'web', 'customer', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'agent', 'apparel', 'floor', 'table', 'table', 'baggage']"
128,"['united', 'waiting', 'half', 'hour', 'checked', 'bag', 'ewr', 'amp', 'priority', 'disappointing', 'usually', 'guy', 'good', 'bag', 'bag', 'baggage', 'telephone', 'clothing', 'table', 'table', 'baggage', 'website', 'web', 'earphone', 'worldwideweb', 'call']"
129,"['united', 'no', 'rebooked', 'american', 'united', 'said', 'theyd', 'transfer', 'bag', 'them', 'web', 'baggage', 'telephone', 'bag', 'bag', 'clothing', 'table', 'table', 'baggage', 'apparel', 'floor', 'worldwideweb', 'call']"
130,"['united', 'consistency', 'denver', 'agent', 'say', 'standby', 'checked', 'baggage', 'citing', 'faa', 'website', 'policy', 'say', 'otherwise', 'time2switch', 'customer', 'website', 'agent', 'clothing', 'web', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone']"
131,"['united', 'thanks', 'occur', 'guy', '3', 'hour', 'extra', 'get', 'bag', 'due', 'delay', 'thats', '7', 'hour', 'had', 'fail', 'aid', 'communication', 'support', 'support', 'service', 'reply', 'service', 'service', 'error', 'call', 'answer', 'booking', 'reservation']"
132,"['united', 'bag', 'lost', 'cant', 'get', 'ahold', 'anyone', 'help', 'dress', 'baggage', 'telephone', 'web', 'bag', 'bag', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'clothing']"
133,"['united', 'cannot', 'direct', 'message', 'follow', 'u', 'want', 'luggage', 'please', 'hep', 'message', 'baggage', 'answer', 'solution', 'bag', 'bag', 'bag', 'web', 'reservation', 'password', 'clothing', 'cry', 'baggage']"
134,"['united', 'hi', 'bag', 'id', 'ua6016053916', 'update', 'explain', 'occurred', 'arrived', '4', 'hour', 'flight', 'reservation', 'web', 'seat', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'floor', 'table', 'table']"
135,"['“united', '4geiger', 'look', 'like', 'form', 'photo', 'something', 'burst', 'luggage', 'correct', 'jh”', 'always', 'blame', 'customer', 'baggage', 'bag', 'bag', 'customer', 'clothing', 'web', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone']"
136,"['united', 'luggage', 'baggage', 'bag', 'bag', 'bag', 'baggage', 'table', 'table', 'telephone', 'worldwideweb', 'call', 'internet', 'website', 'desk']"
137,"['united', 'oh', 'did', 'still', 'lost', 'tracking', 'system', 'stink', 'delivery', 'system', 'web', 'communication', 'reservation', 'error', 'aid', 'support', 'reply', 'message', 'call', 'answer', 'booking', 'support', 'service']"
138,"['united', 'dmd', '4', 'hr', 'ago', 'request', 'response', 'found', 'like', 'bag', 'message', 'answer', 'solution', 'class', 'reservation', 'password', 'bag', 'cry', 'network', 'class', 'class', 'avail', 'chat']"
139,"['united', 'give', 'direct', 'number', 'call', 'regarding', 'lost', 'baggage', 'immediately', 'visit', 'message', 'web', 'cry', 'answer', 'solution', 'customer', 'tag', 'network', 'class', 'class', 'answer', 'dress']"
140,"['united', 'would', 'like', 'baggage', 'damage', 'number', 'well', 'another', 'great', 'thing', 'trained', 'staff', 'whats', 'number', 'please', 'claim', 'time', 'message', 'answer', 'solution', 'error', 'communication', 'aid', 'support', 'reservation', 'tag', 'cry', 'reply', 'password', 'support']"
141,"['united', 'lost', 'belonging', 'honest', 'support', 'fee', 'message', 'network', 'class', 'class', 'cry', 'answer', 'class', 'error', 'bag', 'communication', 'solution']"
142,"['united', 'delta', 'lost', 'luggage', 'atl', 'hdn', 'luggage', 'denver', 'said', 'united', 'deliver', 'luggage', 'hdn', 'airport', 'claim', 'hdndl11785', 'baggage', 'bag', 'bag', 'bag', 'clothing', 'web', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'reservation']"
143,"['united', 'united', 'loses', 'baggage', 'get', 'airport', 'country', 'disappears', 'web', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'customer', 'baggage', 'table', 'table', 'telephone', 'baggage', 'agent']"
144,"['united', 'fly', 'united', 'checked', 'baggage', 'never', 'find', 'you', 'baggage', 'clothing', 'telephone', 'apparel', 'bag', 'bag', 'table', 'table', 'baggage', 'floor', 'worldwideweb', 'call', 'internet']"
145,"['united', 'would', 'overnight', 'bag', 'wed', 'unknown', 'location', 'courier', 'company', 'apparently', 'cant', 'contact', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'reservation', 'engagement', 'service', 'service', 'service', 'call']"
146,"['united', 'airline', 'telling', 'luggage', 'one', 'hour', 'away', 'destination', '5', 'day', 'baggage', 'web', 'bag', 'message', 'bag', 'bag', 'bag', 'network', 'class', 'class', 'staff', 'clothing', 'class']"
147,"['united', 'lost', 'bag', 'next', 'flight', 'time', 'load', '5', 'hour', 'delayconsequence', 'platinum', 'gold', 'communication', 'error', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'message', 'web']"
148,"['united', 'still', 'missing', 'luggage', 'promised', 'someone', 'would', 'call', 'call', 'far', 'flight', 'shanghai', 'dc', 'connecting', 'flight', 'ord', 'web', 'reservation', 'baggage', 'bag', 'bag', 'clothing', 'seat', 'bag', 'apparel', 'floor', 'customer', 'baggage', 'table']"
149,"['united', 'bag', 'im', 'mexico', 'go', 'build', 'house', 'amp', 'suitcase', 'never', 'got', 'flight', 'cle', 'w', 'me', 'need', 'it', 'san68059m', 'baggage', 'bag', 'bag', 'bag', 'clothing', 'web', 'baggage', 'telephone', 'table', 'table', 'apparel', 'floor', 'worldwideweb']"
150,"['united', 'know', 'that', 'thanks', 'standard', 'reply', 'reply', 'aid', 'answer', 'support', 'service', 'support', 'communication', 'service', 'call', 'service', 'reservation', 'engagement', 'service']"
151,"['united', 'duh', 'done', 'bag', 'whereabouts', 'unknown', 'greeeaat', 'web', 'baggage', 'telephone', 'bag', 'bag', 'clothing', 'table', 'table', 'baggage', 'apparel', 'floor', 'worldwideweb', 'call']"
152,"['thanks', 'united', 'writing', 'back', 'assist', 'return', 'bag', 'lost', 'amp', 'clean', 'feces', 'sprinkled', 'bathroom', 'much', 'ask', 'web', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'aid', 'message', 'communication', 'table', 'table']"
153,"['united', 'describe', 'feces', 'sprinkled', 'bathroom', 'inconvenience', 'help', 'might', 'find', 'baggage', 'lost', 'amp', 'return', 'it', 'clothing', 'web', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'customer', 'worldwideweb']"
154,"['united', 'matter', 'fact', 'were', 'different', 'destination', 'put', 'tremendous', 'amount', 'stress', 'error', 'communication', 'message', 'aid', 'support', 'reply', 'class', 'web', 'network', 'class', 'class', 'call', 'answer']"
155,"['united', 'luggage', 'baggage', 'bag', 'bag', 'bag', 'baggage', 'table', 'table', 'telephone', 'clothing', 'worldwideweb', 'call', 'internet', 'website']"
156,"['united', 'unhelpful', 'team', 'sure', 'did', 'im', 'bangkok', 'bag', 'chicago', 'u', 'going', 'pay', 'accommodation', 'bag', 'arrives', 'aid', 'support', 'communication', 'support', 'service', 'service', 'service', 'reply', 'error', 'message', 'bag', 'reservation', 'engagement']"
157,"['united', 'im', 'first', 'time', 'solo', 'female', 'traveller', 'pretty', 'scary', 'foreign', 'place', 'knowing', 'belonging', 'are', 'web', 'customer', 'agent', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'error', 'floor', 'reservation', 'seat', 'baggage']"
158,"['united', 'am', 'know', 'bag', 'are', 'wait', 'around', 'hope', 'arrive', 'one', 'answer', 'plan', 'answer', 'message', 'solution', 'answer', 'web', 'reservation', 'clothing', 'bag', 'bag', 'cry', 'baggage', 'telephone', 'password', 'apparel']"
159,"['united', 'luggage', 'set', 'go', 'dca', 'however', 'rerouted', 'dulles', 'currently', 'nolo', 'however', 'bag', 'houston', 'fix', 'this', 'baggage', 'bag', 'bag', 'clothing', 'bag', 'baggage', 'telephone', 'table', 'table', 'apparel', 'floor', 'web', 'worldwideweb']"
160,"['united', 'never', 'fly', 'again', 'went', 'vacation', 'week', 'lost', 'bag', 'way', 'clothes', 'thankyou', 'clothing', 'apparel', 'bag', 'bag', 'web', 'baggage', 'telephone', 'floor', 'table', 'table', 'baggage', 'worldwideweb', 'call']"
161,"['united', 'dont', 'spoke', 'baggage', 'contact', '1800', 'number', 'said', 'try', 'get', 'bag', 'stay', 'iad', 'pick', 'tmrw', 'bag', 'bag', 'web', 'clothing', 'baggage', 'telephone', 'message', 'communication', 'table', 'table', 'baggage', 'website', 'apparel']"
162,"['united', 'mention', 'plane', 'luggage', 'luggage', 'im', 'going', 'many', 'day', 'baggage', 'bag', 'bag', 'bag', 'clothing', 'baggage', 'table', 'table', 'telephone', 'web', 'apparel', 'floor', 'worldwideweb']"
163,"['united', 'eventually', 'explained', 'weather', 'condition', 'extreme', 'get', 'luggage', 'plane', 'sent', 'on', 'day', 'web', 'message', 'class', 'bag', 'network', 'class', 'class', 'clothing', 'bag', 'bag', 'avail', 'apparel', 'floor']"
164,"['united', 'nope', 'gave', 'maybe', 'theyll', 'deliver', 'answer', 'answer', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'service', 'shout', 'call', 'help', 'visit']"
165,"['united', '1st', 'u', 'delay', 'flight', 'mechanical', 'failurethen', '2', 'hr', 'runway', 'amp', '13', 'hr', 'late', 'flightr', 'im', 'still', 'lost', 'bag', 'amp', 'resolution', 'communication', 'solution', 'bag', 'bag', 'message', 'clothing', 'web', 'baggage', 'telephone', 'aid', 'support', 'reply', 'error']"
166,"['united', 'baggage', 'person', 'told', 'go', 'aircanada', 'theyre', 'handling', 'connecting', 'flight', 'class', 'communication', 'network', 'class', 'speak', 'talk', 'talk', 'booking', 'message', 'aid', 'support', 'reply', 'error']"
167,"['united', 'let', 'u', 'know', 'find', 'everyones', 'luggage', 'thanks', 'unitedairlines', 'aid', 'baggage', 'support', 'service', 'bag', 'support', 'communication', 'bag', 'bag', 'service', 'web', 'service', 'reply']"
168,"['united', 'still', 'bag', 'clt', 'airport', 'originally', 'told', 'would', '2pm', 'web', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'reservation', 'worldwideweb']"
169,"['united', 'thank', 'leaving', 'bag', 'houston', 'despite', 'system', 'say', 'definitely', 'flight', 'clothing', 'web', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'customer', 'worldwideweb']"
170,"['united', 'customer', 'service', 'rep', 'could', 'confirm', 'bag', 'amp', 'gave', 'different', 'info', 'ruined', '2', 'event', 'today', 'disappointed', 'web', 'customer', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'message', 'apparel', 'floor', 'table', 'table', 'baggage']"
171,"['united', 'say', 'usairways', 'final', 'carrier', 'u', 'air', 'doesnt', 'it', 'want', 'bag', 'claim', 'im', 'sorry', 'want', 'clothes', 'clothing', 'apparel', 'web', 'bag', 'bag', 'baggage', 'telephone', 'message', 'floor', 'table', 'table', 'baggage', 'answer']"
172,"['united', 'usairways', 'americanair', 'americanone', 'one', 'bag', 'claim', '4016688561', 'want', 'mga', 'now', 'answer', 'solution', 'message', 'baggage', 'telephone', 'reservation', 'bag', 'bag', 'web', 'clothing', 'table', 'table', 'baggage']"
173,"['united', 'friend', 'traveled', 'via', 'ua1470', 'today', 'never', 'got', 'luggage', 'recourse', 'person', 'have', 'buy', 'clothes', 'get', 'reimbursed', 'clothing', 'web', 'apparel', 'class', 'baggage', 'bag', 'bag', 'message', 'bag', 'network', 'class', 'floor', 'class']"
174,"['united', 'broken', 'luggage', 'mild', 'case', 'food', 'poisoning', 'ua5', 'lhriah', 'email', 'this', 'baggage', 'bag', 'bag', 'bag', 'web', 'clothing', 'customer', 'baggage', 'table', 'table', 'telephone', 'apparel', 'floor']"
175,"['united', 'great', 'job', 'losing', 'one', 'six', 'bag', 'direct', 'flight', 'know', 'manage', 'it', 'web', 'clothing', 'bag', 'bag', 'message', 'baggage', 'telephone', 'communication', 'customer', 'apparel', 'floor', 'table', 'table']"
176,"['united', 'nathankillam', 'staff', 'could', 'try', 'throwing', 'luggage', 'around', 'baggage', 'bag', 'bag', 'bag', 'message', 'tag', 'clothing', 'baggage', 'table', 'table', 'telephone', 'web', 'apparel']"
177,"['united', 'u', 'bum', 'u', 'lose', 'biggest', 'bag', 'flight', 'web', 'customer', 'agent', 'clothing', 'message', 'answer', 'bag', 'apparel', 'bag', 'floor', 'tag', 'baggage', 'table']"
178,"['united', '14', 'hour', 'landing', 'atl', 'amp', 'still', 'bagswhich', 'mean', 'clothes', 'makeup', 'unitedairlines', 'nothappy', 'clothing', 'apparel', 'web', 'bag', 'bag', 'message', 'baggage', 'telephone', 'error', 'communication', 'floor', 'table', 'table']"
179,"['united', 'still', 'bag', 'arrived', '10am', 'ampwebsite', 'say', 'theyre', 'still', 'airport2', '12', 'hour', 'late', 'flightr', 'nothappy', 'web', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'worldwideweb', 'call']"
180,"['united', 'bag', 'arrived', 'sure', 'miss', 'customer', 'focused', 'day', 'used', 'fly', 'continentalair1', 'here', 'hoping', 'united', 'wake', 'web', 'customer', 'message', 'clothing', 'communication', 'bag', 'bag', 'aid', 'support', 'lost', 'address', 'online', 'hang']"
181,"['united', 'lost', 'bag', 'huston', 'leave', 'bahamas', 'cruise', 'today', 'nola', 'buy', 'new', 'stuff', 'customer', 'service', 'non', 'existent', 'customer', 'web', 'aid', 'communication', 'support', 'service', 'support', 'service', 'reply', 'clothing', 'error', 'bag', 'bag']"
182,"['united', 'terrible', 'illogical', 'reroute', 'cancelled', 'flightled', 'connection', 'made', 'pay', 'check', 'bag', 'lost', 'bag', 'ual', 'clothing', 'bag', 'bag', 'web', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'worldwideweb', 'call']"
