,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
375,568451468560187393,positive,0.6395,,,Virgin America,,EricLMitchell,,0,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,,2015-02-19 08:46:06 -0800,San Francisco,Pacific Time (US & Canada),1
378,568437415603507200,positive,0.6618,,,Virgin America,,kzone7,,0,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",,2015-02-19 07:50:15 -0800,"Long Island, NY",Eastern Time (US & Canada),1
380,568432117539065856,neutral,1.0,,,Virgin America,,TLoui143,,0,"@VirginAmerica Anytime, sugafly.",,2015-02-19 07:29:12 -0800,Out to Brunch with @Kanyewest.,Central Time (US & Canada),1
381,568429677779365888,positive,1.0,,,Virgin America,,marshman240,,0,@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,,2015-02-19 07:19:30 -0800,San Francisco,,1
384,568406048777900032,positive,1.0,,,Virgin America,,MarcSM,,0,@VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd,,2015-02-19 05:45:37 -0800,"East Village, New York City",Eastern Time (US & Canada),1
385,568392783922372608,positive,0.6871,,,Virgin America,,quackling,,0,@VirginAmerica that doesn't look to fat to me! It looks yummy!,,2015-02-19 04:52:54 -0800,"Birmingham, Michigan",,1
386,568391084210036736,neutral,1.0,,,Virgin America,,tedreednc,,0,"@VirginAmerica CEO says #Southwest &amp; #jetblue have strayed from low cost model.
http://t.co/96Sctomh29",,2015-02-19 04:46:09 -0800,"Charlotte, NC",Eastern Time (US & Canada),1
397,568239036533497856,positive,1.0,,,Virgin America,,Joaquin68443,,0,@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI,,2015-02-18 18:41:58 -0800,714 to 972,,1
404,568195292803129345,positive,1.0,,,Virgin America,,mirandahaustin,,0,@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,,2015-02-18 15:48:09 -0800,"Austin, TX",Central Time (US & Canada),1
407,568174745293709313,negative,0.6727,Customer Service Issue,0.6727,Virgin America,,mekirkpatrick,,0,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,,2015-02-18 14:26:30 -0800,"Long Beach, CA",Pacific Time (US & Canada),1
418,568132935037132800,negative,1.0,Customer Service Issue,0.6989,Virgin America,,matthew,,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2015-02-18 11:40:21 -0800,"San Francisco, CA",Pacific Time (US & Canada),1
419,568132204712370178,negative,0.6901,longlines,0.3802,Virgin America,,mrpresident1776,,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,,2015-02-18 11:37:27 -0800,"Washington, D.C.",,1
420,568122723915862016,neutral,0.6646,,,Virgin America,,elimae724,,0,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,,2015-02-18 10:59:47 -0800,California Love #VFL,,1
422,568119079371997186,positive,1.0,,,Virgin America,,jhen_d,,0,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,,2015-02-18 10:45:18 -0800,"Austin, Texas",Mountain Time (US & Canada),1
432,568086068328681473,neutral,0.6632,,,Virgin America,,AwsmSpaceMonkey,,0,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,,2015-02-18 08:34:07 -0800,"San Marcos, CA",Pacific Time (US & Canada),1
437,568064123621093377,positive,1.0,,,Virgin America,,WilsonJoshuaLee,,0,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,,2015-02-18 07:06:55 -0800,"Dallas, TX",Central Time (US & Canada),1
438,568061922265804802,neutral,1.0,,,Virgin America,,sanjosedr,,0,@VirginAmerica I miss the #nerdbird in San Jose,,2015-02-18 06:58:11 -0800,"San Jose, California
",Arizona,1
439,568059129601724416,positive,1.0,,,Virgin America,,dsg0110,,0,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",,2015-02-18 06:47:05 -0800,"San Diego, CA",Pacific Time (US & Canada),1
440,568058610296565760,positive,1.0,,,Virgin America,,lakebrahlands,,0,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,,2015-02-18 06:45:01 -0800,"Zip City aka Dallas, TX ",Central Time (US & Canada),1
441,568054702635483136,neutral,0.6477,,0.0,Virgin America,,opteyemisg,,0,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,,2015-02-18 06:29:29 -0800,,Central Time (US & Canada),1
442,568053134439788546,neutral,0.6202,,0.0,Virgin America,,steve97070,,0,@VirginAmerica please add more frequency to PDX Portland,,2015-02-18 06:23:15 -0800,,,1
444,568017135236022273,negative,1.0,Cancelled Flight,1.0,Virgin America,,NickyB617,,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,2015-02-18 04:00:12 -0800,"Boston, MA",Eastern Time (US & Canada),1
448,567971836321009664,negative,1.0,Flight Attendant Complaints,0.6773,Virgin America,,total_janarchy,,0,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",,2015-02-18 01:00:12 -0800,,Eastern Time (US & Canada),1
449,567971610801664000,negative,0.6703,Bad Flight,0.6703,Virgin America,,total_janarchy,,0,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),,2015-02-18 00:59:19 -0800,,Eastern Time (US & Canada),1
451,567908796917420032,positive,0.6431,,,Virgin America,,HaraLillier,,0,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,,2015-02-17 20:49:43 -0800,,Atlantic Time (Canada),1
452,567899492885745664,neutral,1.0,,,Virgin America,,helenhoppock,,0,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,,2015-02-17 20:12:44 -0800,,,1
460,567845726220357632,neutral,0.6601,,,Virgin America,,josiebarosie,,0,@VirginAmerica is that #thestarter??😁,,2015-02-17 16:39:05 -0800,Cork.Ireland,,1
462,567829051559186432,neutral,0.3542,,0.0,Virgin America,,JAYXXX1,,0,@VirginAmerica YES FYI  MY BFF,,2015-02-17 15:32:50 -0800,,,1
466,567813046811525120,positive,0.6803,,,Virgin America,,SimplyImplicit,,0,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,,2015-02-17 14:29:14 -0800,"Los Angeles, CA",Central Time (US & Canada),1
469,567810209088847873,negative,1.0,Customer Service Issue,0.7012,Virgin America,,wtcgroup,,0,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,,2015-02-17 14:17:57 -0800,SF Bay Area/ Las Vegas,,1
471,567807640660619267,neutral,0.6457,,,Virgin America,,ICEportal,,0,@VirginAmerica Good point!,,2015-02-17 14:07:45 -0800,"Hollywood, FL",Eastern Time (US & Canada),1
473,567807278964023296,neutral,1.0,,,Virgin America,,mattejacob,,0,@VirginAmerica you got cheese pLate Flights too.,"[40.78986648, -73.10068286]",2015-02-17 14:06:19 -0800,New York x Long Island,Central Time (US & Canada),1
474,567806905617281024,neutral,1.0,,,Virgin America,,TheDCD,,0,@VirginAmerica On all your flights?,"[0.0, 0.0]",2015-02-17 14:04:50 -0800,On a bar floor in Denver.,Mountain Time (US & Canada),1
475,567806884191944705,positive,1.0,,,Virgin America,,Hakenson_LIOX,,0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,"[42.5696777, -71.42056878]",2015-02-17 14:04:45 -0800,"Waltham, MA",Atlantic Time (Canada),1
476,567806872410161152,positive,1.0,,,Virgin America,,funky_bbq,,0,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),,2015-02-17 14:04:42 -0800,,,1
479,567792185832394752,negative,1.0,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,,2015-02-17 13:06:20 -0800,"Los Angeles, CA",Pacific Time (US & Canada),1
481,567786760287096832,negative,1.0,Cancelled Flight,0.6458,Virgin America,,RyScanlon,,0,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",,2015-02-17 12:44:47 -0800,,Atlantic Time (Canada),1
483,567785481161953280,neutral,1.0,,,Virgin America,,itsjulianking,,0,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,,2015-02-17 12:39:42 -0800,P H I L A D E L P H I A,Eastern Time (US & Canada),1
488,567769981128282113,positive,0.3516,,0.0,Virgin America,,onerockgypsy,,0,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",,2015-02-17 11:38:06 -0800,next city,Pacific Time (US & Canada),1
490,567762071258152960,positive,1.0,,,Virgin America,,onerockgypsy,,0,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,,2015-02-17 11:06:40 -0800,next city,Pacific Time (US & Canada),1
493,567753757702647810,positive,1.0,,,Virgin America,,Perceptions,,0,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,,2015-02-17 10:33:38 -0800,"Fargo, ND ( & Tucson, AZ)",Central Time (US & Canada),1
494,567748973910163457,negative,0.6778,Bad Flight,0.6778,Virgin America,,tan_talize,,0,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤",,2015-02-17 10:14:38 -0800,LA&OC,,1
496,567744381432516608,negative,1.0,Customer Service Issue,0.6737,Virgin America,,texasjuls,,0,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,,2015-02-17 09:56:23 -0800,Texas,Central Time (US & Canada),1
505,570307847281614848,positive,1.0,,,United,,CoreyAStewart,,0,@united Thanks for taking care of that MR!! Happy customer.,,2015-02-24 11:42:41 -0800,"Richmond, VA",Eastern Time (US & Canada),1
507,570307026263384064,negative,1.0,Late Flight,1.0,United,,lsalazarll,,0,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,,2015-02-24 11:39:25 -0800,,Mountain Time (US & Canada),1
511,570304912468402177,negative,0.6667,Can't Tell,0.3333,United,,andycheco,,0,@united you think you boarded flight AU1066 too early? I think so.,"[19.43706642, -99.07927123]",2015-02-24 11:31:01 -0800,New York,Eastern Time (US & Canada),1
513,570302023993831425,negative,0.6735,Bad Flight,0.3476,United,,slandail,,0,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",,2015-02-24 11:19:32 -0800,"Columbus, Ohio",Eastern Time (US & Canada),1
517,570299388670701568,neutral,0.67,,0.0,United,,LarkAfterDark,,0,@united why not? Is it a law or a policy?,,2015-02-24 11:09:04 -0800,Harrisburg,,1
521,570298411582394368,positive,0.6351,,,United,,JordanTapiia,,0,@united follow me please this airline is beautifull ♥,,2015-02-24 11:05:11 -0800,"Brooklin, New York",Central Time (US & Canada),1
528,570294445020733440,neutral,1.0,,,United,,nydia376,,0,"@united yes, a paper voucher that I got on January 26th 2015",,2015-02-24 10:49:25 -0800,USA,,1
529,570294205999939584,negative,1.0,Customer Service Issue,0.6703,United,,nydia376,,0,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,,2015-02-24 10:48:28 -0800,USA,,1
533,570291813912858625,negative,1.0,Can't Tell,0.7071,United,,Guggero,,0,"@united thats weak. See ya 👋
Hey @VirginAmerica !!",,2015-02-24 10:38:58 -0800,NYC,Eastern Time (US & Canada),1
534,570291642550386689,negative,1.0,Can't Tell,0.6614,United,,nydia376,,0,@united I flew back w other company since United didnt have an earlier flight,,2015-02-24 10:38:17 -0800,USA,,1
540,570289557205327873,negative,1.0,longlines,0.6575,United,,CoachJoette,,0,@united why no preferred security line anymore. My TSA pre-check didn't pull on my @SilverAirways partner flight! #Platinum #spoiled,,2015-02-24 10:30:00 -0800,Tampa,,1
541,570288349392605186,negative,0.6495,Can't Tell,0.6495,United,,lotusfitness,,0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp;C. #Flyingainteasy,,2015-02-24 10:25:12 -0800,"Washington, DC",Eastern Time (US & Canada),1
542,570286924277030912,negative,0.6538,Customer Service Issue,0.6538,United,,megfalcone,,0,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",,2015-02-24 10:19:32 -0800,,Pacific Time (US & Canada),1
547,570285578563891200,neutral,0.6776,,0.0,United,,BK_TheBri,,0,@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken care of?,,2015-02-24 10:14:11 -0800,"Portland, OR",,1
551,570284312697765888,neutral,0.6629999999999999,,0.0,United,,F_U_ng,,0,"@united Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.",,2015-02-24 10:09:10 -0800,Los Angeles,Pacific Time (US & Canada),1
554,570283453750489088,negative,1.0,Cancelled Flight,0.6716,United,,kevintgarner,,0,@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,,2015-02-24 10:05:45 -0800,"Kansas City, MO",Central Time (US & Canada),1
556,570282087065919488,neutral,0.6589,,,United,,discobiscuit63,,0,@united thanks again for your concern. I will contact customer care upon our return from Australia.,,2015-02-24 10:00:19 -0800,,Central Time (US & Canada),1
557,570280548922499073,negative,1.0,Late Flight,0.6383,United,,kevinfla3,,0,@United well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis,,2015-02-24 09:54:12 -0800,,,1
558,570279720937529345,positive,1.0,,,United,,sundialtours,,0,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",,2015-02-24 09:50:55 -0800,"Astoria, OR",Tijuana,1
559,570278024303775745,negative,1.0,Flight Booking Problems,0.6516,United,,SEGrower,,0,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",,2015-02-24 09:44:10 -0800,"Colorado Springs, Colorado",Mountain Time (US & Canada),1
564,570276018751016960,negative,1.0,Flight Booking Problems,1.0,United,,mattwbaker,,0,@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec,,2015-02-24 09:36:12 -0800,The Center of My Universe,Mountain Time (US & Canada),1
573,570271792314617857,negative,1.0,Cancelled Flight,1.0,United,,Peter_Abrahamse,,0,@united ZCC82U Cancelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.,,2015-02-24 09:19:25 -0800,,Amsterdam,1
575,570271644473622528,negative,1.0,Late Flight,1.0,United,,fuchsialipstick,,0,"@united in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",,2015-02-24 09:18:49 -0800,,Quito,1
578,570271064141352960,positive,0.6421,,0.0,United,,discobiscuit63,,0,@united I flew United last month and the experience was AWESOME!,,2015-02-24 09:16:31 -0800,,Central Time (US & Canada),1
579,570270918095695872,negative,0.66,Flight Booking Problems,0.3503,United,,discobiscuit63,,0,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,,2015-02-24 09:15:56 -0800,,Central Time (US & Canada),1
581,570270436463759360,negative,1.0,Customer Service Issue,0.6735,United,,discobiscuit63,,0,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,,2015-02-24 09:14:01 -0800,,Central Time (US & Canada),1
582,570269172774649856,negative,1.0,Can't Tell,0.3478,United,,LarkAfterDark,,2,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,,2015-02-24 09:09:00 -0800,Harrisburg,,1
