,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
762,570092599316389888,negative,1.0,Late Flight,1.0,United,,CellucorJulio,,0,@united 4 passengers after a 2 hour delayed flight left with no hotel at the end of the night @ hou airport. Wtf??!! http://t.co/ZfqMpGXVS6,,2015-02-23 21:27:22 -0800,CORGaming@cellucor.com,Central Time (US & Canada),3
763,570092196247969796,negative,1.0,Late Flight,0.6876,United,,RissaWissa,,0,"Hey @united why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier",,2015-02-23 21:25:46 -0800,,America/Chicago,3
771,570087006593642496,negative,1.0,Late Flight,1.0,United,,macefaceeeee,,1,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.,,2015-02-23 21:05:08 -0800,,Pacific Time (US & Canada),3
775,570085589011148801,positive,1.0,,,United,,tomcrabtree,,0,@united But thanks for asking,,2015-02-23 20:59:30 -0800,San Francisco,Pacific Time (US & Canada),3
778,570083898031513600,negative,1.0,Can't Tell,0.6473,United,,FIETA_DOC,,0,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,,2015-02-23 20:52:47 -0800,"Madison, NJ",,3
783,570082564502728704,negative,0.6354,Can't Tell,0.3431,United,,kbleggett,,0,@united seriously #fail on making strangers share a room,,2015-02-23 20:47:29 -0800,"Ottawa, Canada",Eastern Time (US & Canada),3
784,570082243596591104,neutral,0.6533,,0.0,United,,zach_wardroup,,0,@united @luke_mcintosh68 nah you wouldn't,,2015-02-23 20:46:13 -0800,[Colorado],,3
787,570081411715059712,neutral,1.0,,,United,,Siv,,0,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,"[37.7994546, -122.427629]",2015-02-23 20:42:54 -0800,"San Francisco, CA",Pacific Time (US & Canada),3
789,570080863720878081,negative,1.0,Flight Attendant Complaints,0.3847,United,,kbleggett,,0,@united why would they make me share a room?,,2015-02-23 20:40:44 -0800,"Ottawa, Canada",Eastern Time (US & Canada),3
813,570068435805310976,neutral,0.732,,,United,,BinyGlancz,,0,@united I hope so too,,2015-02-23 19:51:21 -0800,,,3
816,570067079253991424,negative,0.7055,Lost Luggage,0.7055,United,,danmedwards,,0,@united Not encouraged that I'll have my CPAP tonight.,,2015-02-23 19:45:57 -0800,"Westerville, Ohio",,3
818,570066634976555008,neutral,1.0,,,United,,Kelley_Myers,,0,@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,,2015-02-23 19:44:11 -0800,Pacific Northwest,Pacific Time (US & Canada),3
825,570063574858493952,negative,1.0,Lost Luggage,1.0,United,,PreyingMantis02,,0,@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,,2015-02-23 19:32:02 -0800,,,3
827,570063224328081408,negative,1.0,Flight Attendant Complaints,1.0,United,,hellojennizzle,,0,"@united Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool",,2015-02-23 19:30:38 -0800,Cornfields,London,3
829,570060997907447810,negative,0.7,Late Flight,0.7,United,,CharlieGMoney,,0,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,"[41.98191311, -87.80888924]",2015-02-23 19:21:47 -0800,"Chicago, IL",,3
835,570057930332102656,positive,1.0,,,United,,ChrisMD123,,0,@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f,,2015-02-23 19:09:36 -0800,,,3
839,570056648137576449,negative,1.0,Late Flight,1.0,United,,kevinaom,,0,"@united 5 gate changes, two delays.  Even the crew thinks the airline sucks",,2015-02-23 19:04:30 -0800,Michigan,Eastern Time (US & Canada),3
847,570053838499143680,negative,1.0,Flight Booking Problems,0.6469,United,,rholbrook,,1,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),,2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada),3
855,570050785490419712,negative,1.0,Customer Service Issue,0.6970000000000001,United,,rholbrook,,1,"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",,2015-02-23 18:41:12 -0800,"Brooklyn, NY",Eastern Time (US & Canada),3
863,570048726380765184,negative,1.0,Customer Service Issue,1.0,United,,jasonjernigan,,0,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,,2015-02-23 18:33:02 -0800,"Raleigh, NC",Central Time (US & Canada),3
870,570044286991015936,negative,1.0,Flight Booking Problems,0.6489,United,,rholbrook,,1,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",,2015-02-23 18:15:23 -0800,"Brooklyn, NY",Eastern Time (US & Canada),3
872,570043820278050817,negative,0.3482,Cancelled Flight,0.3482,United,,xRaeCatherine,,0,"@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?",,2015-02-23 18:13:32 -0800,,,3
880,570039279050579968,neutral,0.67,,0.0,United,,brando_787,,0,@united like continental's chicken feat fairs,,2015-02-23 17:55:29 -0800,"North Texas, USA",,3
882,570038991527002112,positive,0.3427,,0.0,United,,NonYourBusines9,,0,@united I left my comment with customer care. Thanks for contacting me.,,2015-02-23 17:54:21 -0800,,,3
893,570031379456643072,positive,1.0,,,United,,goodenufmother,,1,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,,2015-02-23 17:24:06 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada),3
897,570027321178099712,neutral,0.6479,,0.0,United,,startupstella,,0,@united how is Mexico not international from the us?,,2015-02-23 17:07:58 -0800,"Chicago, IL",Central Time (US & Canada),3
908,570020852210774016,positive,1.0,,,United,,jalvich,,0,@united thank you. I flew into Newark from Vail/Eagle.,,2015-02-23 16:42:16 -0800,,Eastern Time (US & Canada),3
911,570019476235788288,negative,1.0,Lost Luggage,0.366,United,,jalvich,,0,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.",,2015-02-23 16:36:48 -0800,,Eastern Time (US & Canada),3
916,570016198747758593,positive,1.0,,,United,,MirandaAtx,,0,@united Thank you for responding so quickly with a helpful tool! @dustyob,,2015-02-23 16:23:46 -0800,"Houston, TX",Central Time (US & Canada),3
922,570011505237716993,negative,1.0,Flight Booking Problems,1.0,United,,frqnttraveler,,0,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,,2015-02-23 16:05:07 -0800,california,,3
924,570010976608780288,negative,1.0,Lost Luggage,0.6667,United,,MikeShor,,0,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,,2015-02-23 16:03:01 -0800,"Coventry, Connecticut",Eastern Time (US & Canada),3
932,570004247586013184,negative,1.0,Customer Service Issue,0.6697,United,,BrittanyWolgast,,0,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,,2015-02-23 15:36:17 -0800,,Central Time (US & Canada),3
933,570003828658950145,positive,0.6682,,0.0,United,,ryanaround,,0,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,,2015-02-23 15:34:37 -0800,San Francisco,Pacific Time (US & Canada),3
935,570002150115254272,negative,1.0,Customer Service Issue,0.6466,United,,aliasboogie,,0,"@united I took the exact same aircraft in to LAX 3 days ago. It fit, no problem. The agent today told some nonsense about a policy change",,2015-02-23 15:27:57 -0800,"New York City, NY",Eastern Time (US & Canada),3
947,569995897234288640,negative,0.688,Can't Tell,0.688,United,,mjc_collins,,1,"@united Just got demoted from Gold cuz my hubby got 100% of the PQD, tho there were enuf $ spent for 4 Golds.#spousal.discrimination/angry.",,2015-02-23 15:03:06 -0800,,,3
958,569989178651508737,negative,1.0,Can't Tell,1.0,United,,eadonjacobs,,0,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",,2015-02-23 14:36:24 -0800,san francisco,Arizona,3
962,569988762085806081,negative,1.0,Customer Service Issue,0.6737,United,,mironovich,,0,@united I did... no response back,,2015-02-23 14:34:45 -0800,"Morristown, nj",Eastern Time (US & Canada),3
967,569986029463011328,negative,1.0,Customer Service Issue,1.0,United,,dfpietra,,0,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,,2015-02-23 14:23:53 -0800,"West Hollywood, CA",,3
968,569984791107338240,neutral,0.6825,,,United,,RoatanGallery,,0,"@united thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",,2015-02-23 14:18:58 -0800,"Roatan, Islas de la Bahia",Eastern Time (US & Canada),3
973,569983149028962304,negative,1.0,Customer Service Issue,0.3507,United,,ryanaround,,0,@united Premier Gold desk changes flight. Waives fees. Gives me wrong flight. Now Jana Acosta in Salt Lake refuses the same service. Angry.,,2015-02-23 14:12:27 -0800,San Francisco,Pacific Time (US & Canada),3
979,569979566279626752,negative,1.0,longlines,0.6668,United,,franciscogonima,,0,"@united I'm saying I made the flight but with poor/non-communication, unaccounted for lost time &amp; lots of frustrated flyers standing around","[39.85799572, -104.67056217]",2015-02-23 13:58:12 -0800,"San Antonio, Texas",Central Time (US & Canada),3
984,569976114124349440,negative,1.0,Lost Luggage,0.657,United,,kevinforgoogle,,0,@united already did that at the airport and 12 hrs Late Flightr its still not here! you guys are really killing me today. trying to stay positive..,,2015-02-23 13:44:29 -0800,"San Francisco, CA",,3
987,569973088076460032,negative,1.0,Flight Attendant Complaints,0.3416,United,,cristobalwong,,1,@united Asked Flight attendant what typical compensation would be &amp; says we might get free TV. #Unacceptable,,2015-02-23 13:32:28 -0800,San Francisco Bay Area,,3
989,569972097453137920,neutral,0.335,,0.0,United,,cristobalwong,,0,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",,2015-02-23 13:28:32 -0800,San Francisco Bay Area,,3
1006,569967632868188160,negative,1.0,Customer Service Issue,0.6675,United,,TheJessicaKill,,0,@united Just checking in again - what is the status of our claim.   It is going on 2 months with no attention to this?   We are very upset.,"[0.0, 0.0]",2015-02-23 13:10:47 -0800,Vancouver/Beverly Hills,Pacific Time (US & Canada),3
1018,569963935429824512,negative,1.0,Can't Tell,0.3513,United,,segallsays,,0,@united That's real dedication &amp; concern. Your apologies don't fix the issue nor any of the miserable issues I've had over the past 6 mos.,"[29.7420124, -95.5606921]",2015-02-23 12:56:06 -0800,"Houston, TX",America/Chicago,3
1019,569963645402099712,negative,1.0,Customer Service Issue,1.0,United,,GeorgeMcflyOG,,0,@United blocked me from DM'ing them because they would rather I complain about them in a public forum,,2015-02-23 12:54:57 -0800,NJ ,Eastern Time (US & Canada),3
1020,569962873209937920,positive,0.6729,,,United,,CigarNate,,0,@united ok. I just submitted. Thanks for the opportunity to give feedback.,,2015-02-23 12:51:53 -0800,"Nashville, TN",Central Time (US & Canada),3
1026,569960440438099969,negative,1.0,Lost Luggage,0.6562,United,,xThePro,,0,@united have been waiting 2 days for my military bags from an airport 3 hours away from me. Horrible.,,2015-02-23 12:42:13 -0800,with my brothers,Mountain Time (US & Canada),3
1031,569958935907733504,negative,1.0,longlines,0.3435,United,,jhclutter,,0,"@united @FlyEIA yes, they said it took more than an hour!",,2015-02-23 12:36:14 -0800,Atlanta,Brussels,3
1039,569956115724660736,negative,1.0,Lost Luggage,1.0,United,,juangarcia202,,0,"@united Heads up We didn't check 8 bags, 2 we checked arrived, those aren't claim #s for our 2. Other people's bags? http://t.co/dplQ3mhQGD","[19.43493094, -99.18877967]",2015-02-23 12:25:01 -0800,Mexico City,,3
1044,569953988537249792,negative,0.6661,Late Flight,0.6661,United,,DianeReischling,,0,@united well that's big of you but I don't have terribly high expectations at this point.,,2015-02-23 12:16:34 -0800,,Pacific Time (US & Canada),3
1053,569950355330506752,negative,1.0,Customer Service Issue,1.0,United,,KateRChrisman,,0,@united Nope - still no one helped me.  Giving up on united. #badservice,,2015-02-23 12:02:08 -0800,"Oakland, CA",,3
1062,569942888643227648,neutral,0.6461,,0.0,United,,8629Fissile,,0,@united Did you find out where it is? Thanks,,2015-02-23 11:32:28 -0800,,London,3
1065,569940883975446528,negative,1.0,Late Flight,0.6867,United,,ejohnson329,,0,@united at what pt do u just Cancelled Flight!  Finally got stndby 4 1pm flight. What a day!  #missedWork #clientNotHappy http://t.co/sUPrLfOi8T,,2015-02-23 11:24:30 -0800,,Central Time (US & Canada),3
1072,569936580883783680,negative,0.6568,Can't Tell,0.3479,United,,raulcordenillo,,0,@united Thanks! I'll fill up the form as soon as I land. I don't like being duped so I hope you will appreciate my feedback &amp; will be better,"[41.97474769, -87.89039148]",2015-02-23 11:07:24 -0800,"Stockholm, Sweden ",Stockholm,3
1079,569935689292259328,positive,0.7,,,United,,franknoc,,0,@united ok thx!,,2015-02-23 11:03:51 -0800,,Arizona,3
1085,569933357515026432,negative,1.0,Cancelled Flight,0.6598,United,,peskyspoll,,0,"@united  18 flights so far this year. 13 delays including 2 Cancelled Flightations.  Late Flightst reason, crew needed mandatory sleep. IN MEXICO!","[29.98788997, -95.34470061]",2015-02-23 10:54:35 -0800,,Pacific Time (US & Canada),3
1100,569927842173050881,neutral,0.3603,,0.0,United,,aleciamastin,,0,@united fails again. @SouthwestAir saves the day.,,2015-02-23 10:32:40 -0800,"St. Louis, MO",Central Time (US & Canada),3
1114,569922837353402368,positive,0.3586,,0.0,United,,iworkinsmm,,0,@united Just sent! Thanks :),,2015-02-23 10:12:47 -0800,Los Angeles,Pacific Time (US & Canada),3
1116,569922479734595586,negative,0.7,Can't Tell,0.3705,United,,2cJustice4all,,0,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft.",,2015-02-23 10:11:22 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada),3
1124,569920508923215872,negative,0.679,Can't Tell,0.679,United,,_mhertz,,1,@united that's not even an apology,,2015-02-23 10:03:32 -0800,,Pacific Time (US & Canada),3
1127,569919020784185344,negative,1.0,Flight Attendant Complaints,0.6854,United,,DianeReischling,,0,"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv",,2015-02-23 09:57:37 -0800,,Pacific Time (US & Canada),3
1129,569918918602547200,negative,0.6421,Late Flight,0.6421,United,,BossDDS,,0,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,,2015-02-23 09:57:13 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada),3
1135,569916731595972608,negative,1.0,Cancelled Flight,1.0,United,,patlee,,0,@united How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,"[0.0, 0.0]",2015-02-23 09:48:32 -0800,"Bay Area, CA",Pacific Time (US & Canada),3
1147,569915029950222337,negative,1.0,Late Flight,0.66,United,,teamcrafty,,0,"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",,2015-02-23 09:41:46 -0800,Grand Rapids,Quito,3
1148,569914377442340865,negative,1.0,Lost Luggage,0.6593,United,,jwints,,0,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",,2015-02-23 09:39:10 -0800,"Ottawa, Ontario",Pacific Time (US & Canada),3
1150,569913736774823936,positive,1.0,,,United,,anthonyNYSSF,,0,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,,2015-02-23 09:36:37 -0800,,Eastern Time (US & Canada),3
