tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70262E+17,negative,1,Customer Service Issue,0.6827,United,,debweinz,,0,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",,2/24/2015 8:42,,Hawaii
5.70261E+17,negative,1,Flight Attendant Complaints,1,United,,mbelliss,,0,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,,2/24/2015 8:36,Louisville,Alaska
5.7026E+17,negative,0.6752,Flight Booking Problems,0.3468,United,,mattbunk,,0,@united What is your phone number. I can't find who to call about a flight reservation.,,2/24/2015 8:34,"Sterling Heights, MI",Eastern Time (US & Canada)
5.7026E+17,negative,1,Customer Service Issue,1,United,,throthra,,0,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",,2/24/2015 8:33,,
5.7026E+17,negative,0.6281,Customer Service Issue,0.3391,United,,AldenGlobe,,0,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,,2/24/2015 8:31,"Steamboat Springs, CO",Mountain Time (US & Canada)
5.70258E+17,negative,0.6354,Flight Attendant Complaints,0.6354,United,,CassiusCCIDog,,0,@united Had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,,2/24/2015 8:22,,
5.70257E+17,negative,1,Flight Attendant Complaints,0.6667,United,,CassiusCCIDog,,1,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (Continued),,2/24/2015 8:22,,
5.70252E+17,negative,1,Customer Service Issue,0.6596,United,,jkentakula,,0,@united crashed trying to check in.,,2/24/2015 7:58,,
5.70249E+17,negative,1,Customer Service Issue,0.6536,United,,Maxxisonfire,,0,@united Blackmailed me into paying £130 extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep #scam,,2/24/2015 7:49,,
5.70248E+17,negative,1,Customer Service Issue,0.6689,United,,Guggero,,0,@united disappointed that u didnt honor my $100 credit given to me for ur mistakes. Taking my business elsewhere  ✌️out.,,2/24/2015 7:43,NYC,Eastern Time (US & Canada)
5.70247E+17,negative,0.6633,Customer Service Issue,0.3367,United,,andreaSanger,,0,@united it was credit from my last trip that never came in the mail!,,2/24/2015 7:41,,
5.70247E+17,negative,1,Customer Service Issue,1,United,,jammyrascals,,0,@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,,2/24/2015 7:40,"Marlow, UK",London
5.70246E+17,negative,1,Customer Service Issue,1,United,,AmericanNarad,,0,@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice,,2/24/2015 7:36,,Atlantic Time (Canada)
5.70246E+17,negative,1,Flight Booking Problems,0.674,United,,fatwmnonthemtn,,0,@united What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,,2/24/2015 7:35,"Summit, NJ",Central Time (US & Canada)
5.70245E+17,negative,1,Customer Service Issue,0.6669,United,,tuckerI84,,0,@united how do I get my account number if your website says email is unavailable?,,2/24/2015 7:31,NYC,
5.70236E+17,negative,1,Customer Service Issue,0.6413,United,,Evan_Flay,,0,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,","[29.98350019, -95.33675519]",2/24/2015 6:57,Seattle,Pacific Time (US & Canada)
5.70236E+17,negative,1,Customer Service Issue,1,United,,Evan_Flay,,0,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,"[29.98377529, -95.33756559]",2/24/2015 6:55,Seattle,Pacific Time (US & Canada)
5.70235E+17,negative,1,Customer Service Issue,0.6818,United,,Evan_Flay,,0,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.","[29.98350283, -95.33678993]",2/24/2015 6:54,Seattle,Pacific Time (US & Canada)
5.70235E+17,negative,1,Flight Attendant Complaints,0.385,United,,Evan_Flay,,0,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,"[29.98384925, -95.3374653]",2/24/2015 6:53,Seattle,Pacific Time (US & Canada)
5.70235E+17,negative,0.6501,Customer Service Issue,0.3265,United,,christinphillip,,0,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,,2/24/2015 6:52,"Princeton, NJ",Central Time (US & Canada)
5.70235E+17,negative,1,Customer Service Issue,1,United,,growingpangs,,0,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",,2/24/2015 6:51,"Chicago, IL",Central Time (US & Canada)
5.70233E+17,negative,1,Customer Service Issue,1,United,,Mateyush,,0,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",,2/24/2015 6:43,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada)
5.70229E+17,negative,1,Flight Attendant Complaints,1,United,,throthra,,0,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,,2/24/2015 6:29,,
5.70228E+17,negative,1,Customer Service Issue,1,United,,missinver,,0,@united Could this email be resent as it doesnt appear to have arrived.,,2/24/2015 6:27,Larne,
5.70226E+17,negative,0.6923,Customer Service Issue,0.3846,United,,_mhertz,,0,@united you have to follow me in order for me to DM...come on now,,2/24/2015 6:18,,Pacific Time (US & Canada)
5.70224E+17,negative,1,Customer Service Issue,0.6483,United,,christinphillip,,0,@united I did DM the details but still no response. I have to book today.,,2/24/2015 6:08,"Princeton, NJ",Central Time (US & Canada)
5.70218E+17,negative,1,Customer Service Issue,0.6599,United,,BouleChitte,,0,@united not able to DM you my confirmation number,,2/24/2015 5:44,,
5.70216E+17,negative,1,Customer Service Issue,1,United,,missinver,,0,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,,2/24/2015 5:38,Larne,
5.70212E+17,negative,0.6832,Flight Booking Problems,0.6832,United,,Kalbozey,,0,@united we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,,2/24/2015 5:22,Southern California,Pacific Time (US & Canada)
5.70205E+17,negative,1,Flight Attendant Complaints,1,United,,Evan_Flay,,0,@united are the ones who make it difficult for me.,"[29.98698389, -90.25081767]",2/24/2015 4:52,Seattle,Pacific Time (US & Canada)
5.70189E+17,negative,1,Customer Service Issue,1,United,,BrittanyWolgast,,0,@united Luckily I made my flights this time but was so disappointed with the lack of communication :(,,2/24/2015 3:51,,Central Time (US & Canada)
5.70189E+17,negative,1,Customer Service Issue,1,United,,Evan_Flay,,0,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,"[29.987463, -90.25860012]",2/24/2015 3:49,Seattle,Pacific Time (US & Canada)
5.70187E+17,negative,1,Customer Service Issue,0.6995,United,,GSG_President,,0,@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,,2/24/2015 3:42,,Quito
5.70176E+17,negative,1,Customer Service Issue,0.6667,United,,sothenbethsaid,,0,@united to speak to a real person to get this resolved politely and efficiently. (2/2),,2/24/2015 2:57,Nottingham,London
5.70176E+17,negative,0.6296,Customer Service Issue,0.6296,United,,sothenbethsaid,,0,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",,2/24/2015 2:57,Nottingham,London
5.70175E+17,negative,1,Customer Service Issue,1,United,,sothenbethsaid,,0,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,,2/24/2015 2:55,Nottingham,London
5.7017E+17,negative,0.7115,Customer Service Issue,0.7115,United,,sothenbethsaid,,0,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",,2/24/2015 2:33,Nottingham,London
5.70163E+17,negative,1,Customer Service Issue,1,United,,shortfatnhappy,,0,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,,2/24/2015 2:08,Seoul City to LA,Pacific Time (US & Canada)
5.7016E+17,negative,1,Customer Service Issue,0.6975,United,,Finrz,,0,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",,2/24/2015 1:55,"iPhone: 55.946030,-3.189382",Hawaii
5.7016E+17,negative,0.6775,Customer Service Issue,0.3513,United,,FreedomFilmNJ,,0,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,,2/24/2015 1:54,New York,Eastern Time (US & Canada)
5.70152E+17,negative,1,Customer Service Issue,1,United,,sothenbethsaid,,1,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",,2/24/2015 1:22,Nottingham,London
5.70121E+17,negative,1,Flight Attendant Complaints,0.3474,United,,CellucorJulio,,0,"@united nope, they told us it was time for them to go home and to sleep at the airport. Even though they assured us we would get a room...",,2/23/2015 23:21,CORGaming@cellucor.com,Central Time (US & Canada)
5.70116E+17,negative,1,Customer Service Issue,1,United,,lindaSWC,,1,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",,2/23/2015 23:01,,
5.70115E+17,negative,1,Customer Service Issue,1,United,,747_TJ,,0,@united Thanks for the lack of help and the canned response from the 1K desk!,,2/23/2015 22:57,,
5.70109E+17,negative,1,Customer Service Issue,0.6833,United,,fairplay500,,0,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,"[0.0, 0.0]",2/23/2015 22:31,Huntsville AL USA,Central Time (US & Canada)
5.70109E+17,negative,0.6721,Customer Service Issue,0.6721,United,,kbleggett,,0,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,,2/23/2015 22:31,"Ottawa, Canada",Eastern Time (US & Canada)
5.70107E+17,negative,0.6633,Customer Service Issue,0.3571,United,,cristobalwong,,0,@united The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...,,2/23/2015 22:22,San Francisco Bay Area,
5.70105E+17,negative,0.6667,Customer Service Issue,0.3542,United,,Meyer47,,0,@united what is that going to do for you? Nothing just like you always do,,2/23/2015 22:15,Iowa,
5.701E+17,negative,1,Flight Attendant Complaints,0.3449,United,,kbleggett,,0,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,,2/23/2015 21:58,"Ottawa, Canada",Eastern Time (US & Canada)
5.701E+17,negative,0.3579,Customer Service Issue,0.3579,United,,ajpape,,0,@united The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.,,2/23/2015 21:57,"Boulder, CO",Mountain Time (US & Canada)
5.701E+17,negative,1,Customer Service Issue,0.6766,United,,kbleggett,,0,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,,2/23/2015 21:55,"Ottawa, Canada",Eastern Time (US & Canada)
5.70096E+17,negative,1,Customer Service Issue,1,United,,real_steve_ward,,0,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",,2/23/2015 21:42,Chicago / Orlando / airplanes,Eastern Time (US & Canada)
5.70095E+17,negative,1,Flight Booking Problems,0.6842,United,,FIETA_DOC,,0,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket.",,2/23/2015 21:37,"Madison, NJ",
5.70093E+17,negative,1,Customer Service Issue,0.346,United,,lindaSWC,,1,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",,2/23/2015 21:27,,
5.7009E+17,negative,0.6641,Customer Service Issue,0.3424,United,,Darquenloveli,,0,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,,2/23/2015 21:17,Texas,Central Time (US & Canada)
5.70083E+17,negative,1,Flight Attendant Complaints,1,United,,KeenanPam,,0,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away.",,2/23/2015 20:50,,
5.70082E+17,negative,1,Customer Service Issue,0.6667,United,,Tdrag97,,0,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,,2/23/2015 20:43,,Central America
5.70081E+17,negative,1,Flight Attendant Complaints,0.3847,United,,kbleggett,,0,@united why would they make me share a room?,,2/23/2015 20:40,"Ottawa, Canada",Eastern Time (US & Canada)
5.7008E+17,negative,1,Customer Service Issue,1,United,,fortytoo,,0,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",,2/23/2015 20:36,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
5.7008E+17,negative,1,Customer Service Issue,0.7008,United,,kbleggett,,0,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,,2/23/2015 20:36,"Ottawa, Canada",Eastern Time (US & Canada)
5.70079E+17,negative,1,Customer Service Issue,1,United,,throthra,,0,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",,2/23/2015 20:34,,
5.70079E+17,negative,1,Customer Service Issue,0.3505,United,,Darquenloveli,,1,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,,2/23/2015 20:32,Texas,Central Time (US & Canada)
5.70079E+17,negative,1,Flight Attendant Complaints,0.672,United,,throthra,,0,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",,2/23/2015 20:32,,
5.70075E+17,negative,1,Customer Service Issue,1,United,,wordstern,,0,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",,2/23/2015 20:16,"San Francisco, CA",Pacific Time (US & Canada)
