tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
5.7006E+17,negative,1,Can't Tell,0.6305,United,,_mhertz,,0,@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet,,23-02-2015 19:16,,Pacific Time (US & Canada),0
5.70052E+17,negative,1,Bad Flight,0.3458,United,,gguilber,,0,@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,,23-02-2015 18:45,,,0
5.7005E+17,negative,0.6776,Can't Tell,0.3451,United,,AndyA3,,0,@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,,23-02-2015 18:37,San Francisco,Pacific Time (US & Canada),0
5.70049E+17,negative,1,Can't Tell,0.3723,United,,MommyPR,,0,@united Been trying since 1230 to file a report.,,23-02-2015 18:33,Global,Pacific Time (US & Canada),0
5.70046E+17,negative,0.6644,Flight Booking Problems,0.3437,United,,TravelShopVT,,0,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,,23-02-2015 18:21,,Eastern Time (US & Canada),0
5.70041E+17,positive,1,,,United,,DickAltavista,,0,@united thanks we'll be in touch!,,23-02-2015 18:02,Ottawa,,0
5.70041E+17,positive,1,,,United,,Clking_sf,,0,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,,23-02-2015 18:00,Silicon Valley,Central Time (US & Canada),0
5.70031E+17,negative,1,Lost Luggage,1,United,,tpensari,,0,@united where's my damn bag??,,23-02-2015 17:22,,,0
5.70023E+17,negative,0.6774,Bad Flight,0.3441,United,,nbhdsheila,,0,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.,,23-02-2015 16:51,Boston,Eastern Time (US & Canada),0
5.70022E+17,negative,1,Late Flight,0.6559,United,,hefeman,,0,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,,23-02-2015 16:48,Austin,Central Time (US & Canada),0
5.70018E+17,neutral,0.6557,,,United,,lovejodierose,,0,@united please upload the March on-demand entertainment listing on your website! ✈️,,23-02-2015 16:32,"melbourne, australia",London,0
5.70016E+17,positive,1,,,United,,RockinMikeW,,0,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3,,23-02-2015 16:24,,,0
5.70005E+17,negative,1,Lost Luggage,1,United,,mattscottcrum,,0,@united or @flysaa has lost my baggage… heard different things from different employees of @united. @flysaa has said nothing.,,23-02-2015 15:39,"Nashville, TN",Mountain Time (US & Canada),0
5.7E+17,negative,1,Flight Attendant Complaints,0.663,United,,aliasboogie,,0,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,,23-02-2015 15:18,"New York City, NY",Eastern Time (US & Canada),0
5.69994E+17,neutral,0.6742,,0,United,,MisterDJW,,0,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,,23-02-2015 14:55,,,0
5.69984E+17,negative,1,Can't Tell,1,United,,ousoonerfanatic,,0,@united you are the worst. I will avoid you like the plague.,,23-02-2015 14:15,"Semiahmoo, WA Soonerland",Pacific Time (US & Canada),0
5.69977E+17,negative,1,Late Flight,1,United,,pjmartin44,,0,@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly,,23-02-2015 13:49,,Eastern Time (US & Canada),0
5.69974E+17,negative,1,Late Flight,0.627,United,,dfpietra,,0,@united really?  Someone called in sick and then someone FORGOT to call a replacement?!  Now an hour Late Flight to take off. #theworst,,23-02-2015 13:34,"West Hollywood, CA",,0
5.69973E+17,neutral,0.679,,,United,,twohlix,,0,@united done,,23-02-2015 13:31,"Washington, DC",Eastern Time (US & Canada),0
5.69972E+17,negative,1,Can't Tell,0.6633,United,,bartha75,,0,"@united  found a group of people who actually hates people more than ISIS, thats right United Airlines.","[0.0, 0.0]",23-02-2015 13:26,san diego,,0
5.69971E+17,negative,0.663,Customer Service Issue,0.3478,United,,TuraOntheroad,,0,"@united Nope. Walked up &amp; down the ORF terminal, &amp; not a United agent to be found. Showed up @ last minute to board us. Many panicked people",,23-02-2015 13:25,Brooklyn,Pacific Time (US & Canada),0
5.6997E+17,negative,1,Customer Service Issue,0.6667,United,,itsmetsforme,,0,@united that guy really has no customer service clue.Could have spent effort clearing bins for rollerboards instead of art projects in mine!,,23-02-2015 13:21,mets hell,,0
5.69968E+17,negative,0.6703,Can't Tell,0.34,United,,simonroesner,,0,@united i think he actually did not like your screen  @campilley 😃😃😃,"[51.72050559, 8.72711201]",23-02-2015 13:11,,Athens,0
5.69968E+17,negative,1,Flight Attendant Complaints,0.3469,United,,cristobalwong,,1,@united Apparently they are asking 20 people to off board the plane--how can such a big miscalculation be made?!,,23-02-2015 13:11,San Francisco Bay Area,,0
5.69968E+17,negative,1,Can't Tell,0.3845,United,,Jim_Rehbein,,0,@united It's a shame choosing #United may be the difference between reuniting with aging friends and never seeing them again #PoorService,,23-02-2015 13:11,"Ottawa, Ontario",Eastern Time (US & Canada),0
5.69968E+17,neutral,1,,,United,,DavidAlfieWard,,0,"@united hi guys, do you have a general enquires email address please? Thanks David.",,23-02-2015 13:11,London UK & USA,,0
5.69967E+17,negative,1,Cancelled Flight,1,United,,KeamBleam,,0,@united #UnitedAirlines Pls Fix #AspenBaggageFail issues. Had to pay my own way to #Aspen after flight Cancelled Flight. Left us in the cold in DEN.,,23-02-2015 13:09,"Harlem, NYC",Eastern Time (US & Canada),0
5.69965E+17,positive,0.6625,,0,United,,fredcarlton,,0,@united thanks for listening! I definitely was not the only person in line who thought it was absurd.,,23-02-2015 13:02,,Pacific Time (US & Canada),0
5.69965E+17,negative,0.649,Flight Attendant Complaints,0.649,United,,lisaboban,,0,"@united Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.",,23-02-2015 12:59,Indiana,,0
5.69962E+17,positive,0.6346,,,United,,medictom,,0,"@united I will, as soon as I am done with my article.  Thanks!  ~Tom",,23-02-2015 12:47,"Brunswick, Ohio",Eastern Time (US & Canada),0
5.69961E+17,negative,1,Flight Booking Problems,0.6632,United,,berr_a,,0,@united pedophile airline. Split myself and my 10 yr old daughter rows apart on flight 1254 to boston,,23-02-2015 12:44,,,0
5.69959E+17,negative,1,Can't Tell,0.6945,United,,nyc2theworld,,0,@united those whose pay to actually fly with you over 30k/ year deserve better service than a CC holder.,,23-02-2015 12:34,One of the C-gates at EWR.,Eastern Time (US & Canada),0
5.69956E+17,positive,0.6627,,0,United,,HeyAileen,,0,@united thanks. Just a program comment; the system assigned seats behind each other even though pairs were available. I changed it back.,,23-02-2015 12:25,Oakland by way of Chicago,Central Time (US & Canada),0
5.6995E+17,negative,1,Bad Flight,1,United,,segallsays,,0,@united I did. The AC went on for about 20 minutes before returning to the Mojave Desert. #PressureCooker #HeatTrap,"[29.7421541, -95.5600896]",23-02-2015 12:02,"Houston, TX",America/Chicago,0
5.69949E+17,neutral,1,,,United,,judell,,0,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",,23-02-2015 11:58,"Santa Rosa, CA",Eastern Time (US & Canada),0
5.69937E+17,negative,1,Customer Service Issue,0.6196,United,,underceg,,0,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?",,23-02-2015 11:08,San Francisco CA,Pacific Time (US & Canada),0
5.69936E+17,negative,1,Late Flight,1,United,,CowboyPharmD,,0,@united I wasn't asking for a full refund but delaying me 3 hours and giving no reason should be enough to give partial credit,,23-02-2015 11:05,Wherever I want to be ,Pacific Time (US & Canada),0
5.69934E+17,neutral,0.6566,,,United,,ADanaiBaker,,0,@united Definitely will!,,23-02-2015 10:57,,,0
5.69931E+17,positive,1,,,United,,tmarsh83,,0,@united thank you. Literally called for preboarding as I ran up.,,23-02-2015 10:43,"NEIN, London, or Maui. ",,0
5.69929E+17,negative,1,Cancelled Flight,1,United,,sarahali,,0,@united we've been here since 3am and you've Cancelled Flightled our flight twice,,23-02-2015 10:35,,,0
5.69928E+17,negative,0.6775,Customer Service Issue,0.3513,United,,EnriqueGtz_,,0,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,,23-02-2015 10:33,Mexico City,Central Time (US & Canada),0
5.69922E+17,negative,1,Customer Service Issue,0.6613,United,,raulcordenillo,,1,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,"[41.97495038, -87.89005988]",23-02-2015 10:10,"Stockholm, Sweden ",Stockholm,0
5.69921E+17,negative,1,Customer Service Issue,0.6906,United,,_mhertz,,1,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,,23-02-2015 10:03,,Pacific Time (US & Canada),0
5.69918E+17,negative,1,Can't Tell,0.6421,United,,fdashev,,0,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",,23-02-2015 09:55,"Pittsburgh, PA",,0
5.69918E+17,neutral,0.6911,,0,United,,GuruOfGanja,,0,@united @retailbagholder hahaha. At least they gave u a refund.,,23-02-2015 09:54,,,0
5.69916E+17,negative,0.6669,Can't Tell,0.3546,United,,fdashev,,0,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",,23-02-2015 09:46,"Pittsburgh, PA",,0
5.69916E+17,negative,1,Customer Service Issue,1,United,,sbanoub,,1,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,,23-02-2015 09:45,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada),0
5.69916E+17,negative,1,Late Flight,1,United,,DianeReischling,,0,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",,23-02-2015 09:44,,Pacific Time (US & Canada),0
5.69916E+17,negative,1,Flight Booking Problems,0.6619,United,,docmartin_10,,0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,23-02-2015 09:43,"Fort Wayne, Indiana",Eastern Time (US & Canada),0
5.69915E+17,negative,1,Customer Service Issue,0.6681,United,,teamcrafty,,0,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",,23-02-2015 09:42,Grand Rapids,Quito,0
5.69915E+17,negative,1,Customer Service Issue,0.6657,United,,teamcrafty,,0,"@united b) I contacted you directly, and the phone service was Laissez Faire at best.  The problem isn't a Cancelled Flightled a flight.",,23-02-2015 09:42,Grand Rapids,Quito,0
5.69914E+17,negative,1,longlines,0.6742,United,,brianaverna,,0,@united gate C 24 IAD. U released passengers to board w/others deplaning .50 peopleOn bridge while next flight  board http://t.co/HfoF33iyhi,,23-02-2015 09:36,"CT, NY and most other states",Eastern Time (US & Canada),0
5.69912E+17,neutral,0.6872,,0,United,,ADanaiBaker,,0,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,,23-02-2015 09:30,,,0
5.69912E+17,negative,1,Flight Attendant Complaints,0.3804,United,,ADanaiBaker,,0,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,,23-02-2015 09:28,,,0
5.6991E+17,negative,1,Customer Service Issue,1,United,,d_goodspeed,,0,@united it won't help...been there done that.,"[29.98877308, -95.33846478]",23-02-2015 09:20,USA,Central Time (US & Canada),0
5.69908E+17,negative,1,Flight Booking Problems,0.6632,United,,unvoiced,,0,@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,,23-02-2015 09:12,Taipei,Taipei,0
5.69905E+17,neutral,1,,,United,,BossDDS,,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,,23-02-2015 09:02,"North Suburbs, IL  (Chicago)",Central Time (US & Canada),0
5.69902E+17,negative,1,Late Flight,1,United,,LukeXuanLiu,,0,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!",,23-02-2015 08:48,,Atlantic Time (Canada),0
5.69901E+17,negative,1,Late Flight,1,United,,kermudgeon,,0,@united  #UnitedAirlines  how long will1531 be delayed.,,23-02-2015 08:45,Colorado,America/Chicago,0
5.699E+17,negative,1,Late Flight,1,United,,kermudgeon,,0,@united Why isn't the flight status updated to delayed UA1532 no board,,23-02-2015 08:42,Colorado,America/Chicago,0
5.69886E+17,negative,0.708,Bad Flight,0.3591,United,,JohntheKiwi,,0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.,,23-02-2015 07:47,"Stumptown, Baby!",Pacific Time (US & Canada),0
5.6988E+17,negative,1,Customer Service Issue,0.657,United,,ErinHughey,,0,@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE,,23-02-2015 07:22,"Maui, Hawaii",Hawaii,0
5.69875E+17,neutral,1,,,United,,Ed_Cabello,,0,@united Hi! what is the phone number for reservations in Venezuela? Thanks,,23-02-2015 07:04,Barquisimeto - Maracaibo,Caracas,0
5.69869E+17,negative,1,Customer Service Issue,0.6677,United,,ProudDevilAlum,,0,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,,23-02-2015 06:40,Always around,Mountain Time (US & Canada),0
5.69867E+17,negative,0.7139,Customer Service Issue,0.3709,United,,keithpresser,,0,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",,23-02-2015 06:32,,,0
5.69866E+17,negative,0.6782,Customer Service Issue,0.6782,United,,unibrowd,,0,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,,23-02-2015 06:28,,Central Time (US & Canada),0
5.69864E+17,negative,1,Customer Service Issue,1,United,,Kris_KAS,,0,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice,,23-02-2015 06:18,New York,,0
5.69864E+17,negative,0.6466,Late Flight,0.342,United,,ScottHRoth,,0,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500,,23-02-2015 06:17,"Needham, MA",Eastern Time (US & Canada),0
5.6985E+17,neutral,0.6771,,0,United,,paulweldele,,0,@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,,23-02-2015 05:24,"Collierville, TN USA",Central Time (US & Canada),0
5.69842E+17,negative,1,Can't Tell,0.6702,United,,ShowExpert,,0,@united @ShowExpert what is going on with United's Mileage Program? You pay $500 for a ticket and get a fraction of that as PQD credit?,,23-02-2015 04:53,"Boulder, Colorado",,0
5.6984E+17,negative,1,Customer Service Issue,0.6803,United,,alysabaker,,0,@united and after being on hold for an hour the day before to sort it out and being told it's fine it should be fine when you arrive to fly,,23-02-2015 04:41,"ÜT: 50.97861,-114.000116",Mountain Time (US & Canada),0
5.69835E+17,neutral,0.6861,,0,United,,crsmoore,,0,@united Will definitely do so. Sending a DM now.,,23-02-2015 04:25,USA / The World,Eastern Time (US & Canada),0
5.69835E+17,negative,1,Bad Flight,0.3771,United,,gtifreak04,,0,"@united Stopped flying @united 1 yr ago bc of aggressive policy on carryon @bdl listening to pssngrs forced to chk@preboard,#notcomingback",,23-02-2015 04:23,,Quito,0
5.69825E+17,negative,1,Bad Flight,0.3451,United,,bmalones44,,1,"@united - 75% of a plane's passengers boarding in your ""Premier"" groups might be an indication of a broken process.",,23-02-2015 03:43,P.R.O.B. ,Quito,0
5.69816E+17,negative,1,Lost Luggage,1,United,,PatrickGrubbe,,0,"@united flight landed 13 hours ago, 2 more flights CMH-IAD last night and still no bag..could have driven it from CMH",,23-02-2015 03:09,"Lewis Center, OH",Eastern Time (US & Canada),0
5.69815E+17,positive,1,,,United,,domdelfino,,0,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien,,23-02-2015 03:05,DOM-ination,Quito,0
5.6981E+17,neutral,0.6652,,0,United,,Kwilusz1,,0,@united yes please. Going to drive the 6 hours.,,23-02-2015 02:43,,Quito,0
5.69805E+17,negative,1,Customer Service Issue,0.702,United,,CWWMUK,,0,"@united First complaint filed on Feb 11th, over 10 days now and still no response....disappointed but not surprised....",,23-02-2015 02:25,North West of England,,0
