,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
901,570023232851419136,negative,1.0,Customer Service Issue,0.6816,United,,gregriv,,1,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??,,2015-02-23 16:51:43 -0800,"Cleveland, OH",,2
912,570018445695148033,negative,1.0,Customer Service Issue,0.6559999999999999,United,,tpensari,,0,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,,2015-02-23 16:32:42 -0800,,,2
914,570018079993937920,negative,0.6482,Customer Service Issue,0.3294,United,,CharlieGMoney,,1,@united So you are inadequate by accident?,"[40.68545235, -74.18374208]",2015-02-23 16:31:15 -0800,"Chicago, IL",,2
920,570014190498287616,negative,1.0,Customer Service Issue,0.6726,United,,SmartBlondeSolu,,0,@united ...and when that doesn't work...,,2015-02-23 16:15:48 -0800,"Fort Worth, Texas",Central Time (US & Canada),2
926,570009034385805312,neutral,0.6832,,,United,,family6travels,,0,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️,,2015-02-23 15:55:18 -0800,,,2
948,569995706909503488,positive,1.0,,,United,,TuraOntheroad,,0,@united Thank you!,,2015-02-23 15:02:21 -0800,Brooklyn,Pacific Time (US & Canada),2
950,569993782311198720,positive,1.0,,,United,,peoplesavvy,,0,@united My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,,2015-02-23 14:54:42 -0800,,,2
956,569989416426434560,neutral,1.0,,,United,,colbycaterina,,0,@united the person is currently bettween gates 71A and 73 in LAX,,2015-02-23 14:37:21 -0800,lalaland,Eastern Time (US & Canada),2
959,569989023478841345,neutral,0.7059,,0.0,United,,cameronsmith17,,0,@united thank you for the quick response but I cannot dm you until you follow me as well,,2015-02-23 14:35:47 -0800,,Mountain Time (US & Canada),2
994,569971033182048256,positive,0.6534,,,United,,teamcrafty,,0,@united thank you,,2015-02-23 13:24:18 -0800,Grand Rapids,Quito,2
999,569969952654028800,positive,1.0,,,United,,herma48852,,0,@united Pleased to be a Premier Platinum,,2015-02-23 13:20:00 -0800,,,2
1001,569968282532315136,negative,0.6995,Can't Tell,0.6995,United,,scott_fitzy,,0,"@united @campilley hahaha. If they weren't an American company, i would say this was great sarcasm!!",,2015-02-23 13:13:22 -0800,,Eastern Time (US & Canada),2
1007,569967493487292416,negative,1.0,Late Flight,1.0,United,,hooton,,0,@united my flight was delayed due to maintenance in LIT and caused me to miss my connection at IAH to MSY. Can you help?,,2015-02-23 13:10:14 -0800,"Little Rock, AR",Central Time (US & Canada),2
1015,569964915710038016,negative,1.0,Late Flight,1.0,United,,cristobalwong,,1,@United We've been waiting on tarmac for &gt;1hr because apparently UA1116 is overweight &amp; we returned to gate. #WTF #fb,,2015-02-23 12:59:59 -0800,San Francisco Bay Area,,2
1017,569964582606934016,negative,1.0,Can't Tell,0.3389,United,,politicsci,,0,@united Can't leave the Tarmac ..united's gate agent cannot agree on a head count. 20 min now counting a 100 people max #epicfailunited,,2015-02-23 12:58:40 -0800,,,2
1021,569962245620248576,positive,1.0,,,United,,ericsimmerman,,0,@united Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,,2015-02-23 12:49:23 -0800,Washington DC,,2
1023,569961410161192960,negative,1.0,Flight Booking Problems,1.0,United,,GalbraithPeter,,0,@united booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,,2015-02-23 12:46:04 -0800,"Kingston, Ontario",Central Time (US & Canada),2
1029,569960080734490624,negative,1.0,Flight Booking Problems,0.3526,United,,Nupe588,,0,"@united I'm rebooked now, but the line was 300 people deep.",,2015-02-23 12:40:47 -0800,,,2
1033,569958247412723712,positive,1.0,,,United,,Lisa_Shaw777,,0,@united Ok thank again for your help!,,2015-02-23 12:33:30 -0800,Kona coast/Boston/Milan,Amsterdam,2
1046,569953575226310656,negative,0.6875,Customer Service Issue,0.3542,United,,spumilia,,0,"@united nice your app says US 4972 delayed by weather.  Pilot says waiting on fuel.  One in ur control, one not",,2015-02-23 12:14:56 -0800,,,2
1047,569953411988369408,positive,1.0,,,United,,JessicaLevin,,0,@united Please than Robin at EWR Premiere Desk for helping me get on a an earlier flight. She did the work.  Huge thanks.,,2015-02-23 12:14:17 -0800,"Edison, NJ",Eastern Time (US & Canada),2
1048,569952718707687424,negative,0.6383,Cancelled Flight,0.3217,United,,Lisa_Shaw777,,0,"@united Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?",,2015-02-23 12:11:32 -0800,Kona coast/Boston/Milan,Amsterdam,2
1051,569951321719091201,positive,0.3433,,0.0,United,,mfcompany,,0,"@united that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",,2015-02-23 12:05:58 -0800,Las Vegas,Eastern Time (US & Canada),2
1056,569947174571675648,negative,1.0,Customer Service Issue,1.0,United,,KateRChrisman,,0,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,,2015-02-23 11:49:30 -0800,"Oakland, CA",,2
1061,569945073611374592,neutral,0.6594,,0.0,United,,momsgoodeats,,0,But I don't see AA @united,,2015-02-23 11:41:09 -0800,#Omaha ,Central Time (US & Canada),2
1071,569936640669581313,positive,1.0,,,United,,koploperfan1992,,0,@united look at this beauty 😉 dc 10 united airlines 😉 http://t.co/MvYoizRPdE,"[51.322819, 5.3576218]",2015-02-23 11:07:38 -0800,Winterfell,,2
1081,569935215654600705,negative,1.0,Flight Booking Problems,0.3602,United,,aminghadersohi,,0,@united go to hell,,2015-02-23 11:01:58 -0800,"San Francisco, CA",,2
1093,569929187101966336,positive,0.6809,,,United,,CaroDavis2012,,0,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,,2015-02-23 10:38:01 -0800,Scotland,,2
1095,569928724147077120,positive,1.0,,,United,,hart0277,,0,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,,2015-02-23 10:36:11 -0800,Chicago,,2
1111,569923045571350528,negative,1.0,Flight Attendant Complaints,0.6588,United,,brianaverna,,0,"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",,2015-02-23 10:13:37 -0800,"CT, NY and most other states",Eastern Time (US & Canada),2
1115,569922639185072129,negative,1.0,Late Flight,0.6827,United,,krissy_missylg,,0,@united already missed  connection ugh,,2015-02-23 10:12:00 -0800,,,2
1125,569920406737432577,negative,1.0,Bad Flight,0.6594,United,,_mhertz,,1,@united that's cool - now what?,,2015-02-23 10:03:08 -0800,,Pacific Time (US & Canada),2
1126,569919610025152512,negative,1.0,Customer Service Issue,0.6702,United,,JMS2802,,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,,2015-02-23 09:59:58 -0800,,,2
1143,569915550127800320,negative,1.0,Late Flight,0.6536,United,,teamcrafty,,0,@united We're hoping to hear from you actually.,,2015-02-23 09:43:50 -0800,Grand Rapids,Quito,2
1170,569907141596864514,positive,1.0,,,United,,D_WaYnE_01,,0,@united thank you!,,2015-02-23 09:10:25 -0800,,,2
1172,569906831352578049,negative,1.0,Can't Tell,0.3442,United,,JuanseMolano,,0,@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,,2015-02-23 09:09:11 -0800,,Quito,2
1173,569906598472228864,negative,1.0,Customer Service Issue,1.0,United,,JuanseMolano,,0,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,,2015-02-23 09:08:16 -0800,,Quito,2
1182,569903366647586818,negative,1.0,Can't Tell,0.3596,United,,ganteisan,,1,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,,2015-02-23 08:55:25 -0800,"Santiago, Chile",Santiago,2
1185,569902219602100225,neutral,0.6559,,,United,,Lincoln_Arms,,0,@united follow back and I'll give you the details.,,2015-02-23 08:50:52 -0800,"Bardstown, KY",Eastern Time (US & Canada),2
1195,569899063790825472,negative,1.0,Bad Flight,0.6907,United,,ganteisan,,1,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,,2015-02-23 08:38:19 -0800,"Santiago, Chile",Santiago,2
1206,569887452384481280,neutral,1.0,,,United,,HargobindV,,0,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,,2015-02-23 07:52:11 -0800,"Kansas City, Missouri",Central Time (US & Canada),2
1211,569885185170223105,negative,0.6735,Flight Booking Problems,0.3469,United,,apharkins,,0,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,,2015-02-23 07:43:10 -0800,,Central Time (US & Canada),2
1224,569877754801360897,negative,1.0,Late Flight,1.0,United,,debragordon2012,,0,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!,,2015-02-23 07:13:39 -0800,"Williamsburg, VA",Eastern Time (US & Canada),2
1237,569872009380941825,negative,1.0,Customer Service Issue,0.3803,United,,micheleliston,,0,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help",,2015-02-23 06:50:49 -0800,"Ashburn, VA",Eastern Time (US & Canada),2
1240,569869960195006464,negative,1.0,Customer Service Issue,0.6397,United,,Kris_KAS,,0,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,,2015-02-23 06:42:40 -0800,New York,,2
1250,569866337427664897,neutral,0.6940000000000001,,,United,,artistanxiety,,0,@united Lisa J is amazing the guy not so much.,,2015-02-23 06:28:17 -0800,Punk is the preacher.,Arizona,2
1252,569865540098871298,negative,1.0,Late Flight,0.6947,United,,JackKelleher920,,0,@united We were supposed to board at 605. They just brought the plane from the hanger! WTF did they not know there was a flight?1153 Lax-EWR,,2015-02-23 06:25:07 -0800,New Jersey,Eastern Time (US & Canada),2
1255,569865011788693504,negative,1.0,Customer Service Issue,0.6792,United,,mbelliss,,0,@united how about starting without the robotic response?,,2015-02-23 06:23:01 -0800,Louisville,Alaska,2
1264,569861240375386112,positive,1.0,,,United,,gwen1013,,0,@united Cool. Thank you.,,2015-02-23 06:08:01 -0800,"New Haven, CT",,2
1269,569859950215700480,neutral,1.0,,,United,,chaddock38,,0,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please",,2015-02-23 06:02:54 -0800,"Dartmouth, MA",,2
1274,569857624549625856,negative,1.0,Lost Luggage,1.0,United,,artistanxiety,,0,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,,2015-02-23 05:53:39 -0800,Punk is the preacher.,Arizona,2
1298,569846237865885697,negative,1.0,Can't Tell,0.6606,United,,mbelliss,,0,"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!",,2015-02-23 05:08:24 -0800,Louisville,Alaska,2
1325,569826992251473921,neutral,0.6471,,0.0,United,,ohlesliebarker,,0,@united hi -- @united was. Thank you!,,2015-02-23 03:51:56 -0800,"Dallas, Texas",Central Time (US & Canada),2
1343,569808684252942336,positive,1.0,,,United,,Steinberg1,,0,@united I am impressed with your super-fast reply to @CGJase,"[20.0615871, 110.18390431]",2015-02-23 02:39:11 -0800,Beijing,Beijing,2
1344,569807000927920128,positive,1.0,,,United,,Bridget__Walsh,,0,"@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!",,2015-02-23 02:32:30 -0800,"Cleveland, Ohio",Atlantic Time (Canada),2
1347,569801303204851713,negative,1.0,longlines,0.3684,United,,kennykhlee,,0,@united please stop spending mktg $ on branding ads. Use savings to improve #cxp. 1hr wait for luggage due to short staff is unacceptable,,2015-02-23 02:09:51 -0800,San Francisco,Pacific Time (US & Canada),2
1354,569780939280093185,neutral,1.0,,,United,,cote_kcote94,,0,@united  @DENAirport United 787 in snowy Denver. http://t.co/w1AaKJumXA,,2015-02-23 00:48:56 -0800,,,2
1356,569780368309657600,negative,1.0,Flight Booking Problems,1.0,United,,Indy2Bangkok,,0,@united I attempted to book a ticket 3 times and kept getting a 'error' message. I hope you didn't still charge me.,,2015-02-23 00:46:40 -0800,Indiana,Atlantic Time (Canada),2
1379,569749233344983040,negative,1.0,Late Flight,0.6759,United,,hilary33836700,,0,@united Is flight 746 going to sit on the tarmac FOREVER?????????,,2015-02-22 22:42:57 -0800,,,2
1392,569745365940830210,negative,1.0,Customer Service Issue,0.6847,United,,patlee,,0,"@united I am a loyal Premier Platinum member, but the lack of communication was really bad. Also, i don’t see that it has taken off yet",,2015-02-22 22:27:35 -0800,"Bay Area, CA",Pacific Time (US & Canada),2
1436,569721804891271168,negative,0.65,Can't Tell,0.65,United,,jovytavarez,,0,@united i need help but in spanish,,2015-02-22 20:53:57 -0800,New Jersey,,2
1440,569716774431666176,negative,1.0,Late Flight,1.0,United,,JasonArbaugh,,0,@united UA1731 - Denver to Austin...  Still on the ground...,,2015-02-22 20:33:58 -0800,,,2
1457,569710627649761282,negative,1.0,Lost Luggage,0.6575,United,,Nic_Thoman23,,1,@united your worker told us not to call because we'd be talking to someone in Thailand...,"[45.67912434, -111.04847959]",2015-02-22 20:09:33 -0800,GLP,Eastern Time (US & Canada),2
1461,569710072491745280,negative,1.0,Late Flight,1.0,United,,BALLarsen,,0,@united here we go again. 2 of 3 segments SFO--New York RT were delayed OVER 2 hrs each! Why do you suck so BAD!?!Maybe another line of bus?,"[29.98378319, -95.33473143]",2015-02-22 20:07:20 -0800,Danville CA,,2
1477,569705563287896064,positive,0.6629,,,United,,tiamariaroxs,,0,@united thank you!,,2015-02-22 19:49:25 -0800,,,2
1480,569704478808485888,negative,1.0,Late Flight,1.0,United,,JasonArbaugh,,0,@united Why is my time less important to you?  #StrandUsInDenver #HourAndTenMinuteDelay #FlightFail,,2015-02-22 19:45:07 -0800,,,2
1489,569700243383537664,positive,1.0,,,United,,geekydewd,,0,"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)",,2015-02-22 19:28:17 -0800,"CO Springs, Occupied Colorado",Mountain Time (US & Canada),2
1493,569698949474291713,negative,1.0,Late Flight,0.6565,United,,DJKHacker,,0,@United many people on Ua6318 are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?,,2015-02-22 19:23:08 -0800,"Palo Alto, CA",Pacific Time (US & Canada),2
1505,569695198239793153,neutral,1.0,,,United,,HargobindV,,0,@united Can you tell me Jet Airways award availability?,,2015-02-22 19:08:14 -0800,"Kansas City, Missouri",Central Time (US & Canada),2
1511,569690742169292802,negative,1.0,Can't Tell,0.6848,United,,axelrodaj,,0,@united not sure why the people in row 7 that paid for a premium seat can't use their overhead space... http://t.co/i9s86KiHge,"[33.94077727, -118.39921036]",2015-02-22 18:50:31 -0800,San Francisco,Pacific Time (US & Canada),2
1518,569685581787205632,positive,0.6544,,0.0,United,,RyanSennett,,0,@united bummer but thank you for the quick response,,2015-02-22 18:30:01 -0800,"Vancouver, WA",Pacific Time (US & Canada),2
1520,569684654380486656,negative,0.6687,Damaged Luggage,0.3463,United,,cslhilo,,0,@united didn't realize my bag/ contents were wet until I got to my hotel. Sent my suit/shirts out to be dry cleaned. Mtgs start tomorrow.,,2015-02-22 18:26:20 -0800,"Hilo, HI",Hawaii,2
1535,569676933778292736,neutral,0.6492,,0.0,United,,Aero0729,,0,@united booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @AmericanAir first class has become,,2015-02-22 17:55:39 -0800,,,2
1538,569673939183493120,positive,1.0,,,United,,zengerle,,0,@United Wanted to compliment ur phone agent Jeanette for reFlight Booking Problems RDU to SEA thru SFO after connecting flight thru EWR was Cancelled Flightled.,,2015-02-22 17:43:45 -0800,"Chapel Hill, NC",Eastern Time (US & Canada),2
